"latitude","longitude","stn","name"
"34.467","-97.967","722078","DUNCAN"
"35.783","-80.3","722079","LEXINGTON/DAVIDSON"
"32.899","-80.041","722080","CHARLESTON INTL ARPT"
"39.417","-77.367","722081","FREDERICK AIRPORT"
"42.25","-89.583","722082","FREEPORT AIRPORT"
"32.483","-80.717","722085","BEAUFORT MCAS"
"32.667","-81.033","722086","CHARLESTON NEXRAD"
"40.933","-90.433","722089","GALESBURG AIRPORT"
"31.883","-81.567","722090","FT STEWART/WRIGHT"
"36.3","-95.483","722091","CLAREMORE"
"36.6","-94.733","722092","GROVE"
"44.683","-84.733","722093","GRAYLING AAF"
"32.7","-97.05","722094","GRAND PRAIRIE"
"36.683","-101.5","722095","GUYMON"
"35.967","-115.133","722096","HENDERSON EXECUTIVE"
"37.45","-106.8","722101","PAGOSA SPRINGS/WO"
"27.483","-80.367","722103","ST LUCIE CO INTL"
"27.767","-82.617","722104","SAINT PETERSBURG"
"26.586","-81.864","722106","FORT MYERS PAGE FIELD"
"32.667","-102.65","722107","SEMINOLE GAINES COU"
"26.533","-81.75","722108","SOUTHWEST FLORIDA I"
"34.3","-84.417","722109","CANTON/CHEROKEE COU"
"27.961","-82.54","722110","TAMPA INTERNATIONAL AP"
"34.467","-85.717","722111","FT PAYNE ISBELL AIR"
"32.7","-94.95","722112","GILMER FOX STEPHENS"
"30.167","-96.967","722113","GIDDINGS LEE AIRPOR"
"45.15","-93.833","722114","BUFFALO MUNICIPAL"
"27.383","-82.55","722115","SARASOTA BRADENTON"
"27.9","-82.683","722116","ST PETERSBURG CLEAR"
"27.983","-82.017","722119","LAKELAND LINDER RGN"
"32.7","-100.95","722122","SNYDER AIRPORT"
"40.15","-97.583","722124","HEBRON MUNICIPAL"
"43.433","-83.867","722125","SAGINAW"
"41.067","-87.833","722127","GREATER KANKAKEE"
"46.833","-96.667","722129","MOORHEAD"
"31.25","-82.4","722130","WAYCROSS/WARE CO."
"35.383","-80.7","722132","CONCORD RGNL"
"35.433","-94.8","722133","SALLISAW"
"31.536","-82.507","722135","ALMA BACON COUNTY AP"
"31.25","-81.467","722136","BRUNSWICK GOLDEN IS"
"31.252","-81.391","722137","BRUNSWICK MALCOLM MCKINNON AP"
"30.367","-89.45","722138","BAY SAINT LOUIS"
"30.393","-84.353","722140","TALLAHASSEE REGIONAL AP"
"36.017","-78.333","722141","LOUISBURG"
"44.517","-114.217","722142","CHALLIS"
"32.583","-96.717","722143","LANCASTER"
"45.233","-93.983","722144","MAPLE LAKE"
"45.417","-84.9","722145","HARBOR SPRINGS"
"29.69","-82.272","722146","GAINESVILLE REGIONAL AP"
"31.083","-83.8","722147","MOULTRIE/THOMASVILL"
"41.35","-89.15","722149","PERU AIRPORT"
"41.35","-71.8","722151","WESTERLY"
"36.433","-99.533","722152","WEST WOODWARD"
"34.717","-84.867","722154","DALTON"
"39.217","-104.633","722155","ELBERT MOUNTAIN"
"34.117","-84.833","722156","CARTERSVILLE AIRPRT"
"40.517","-90.65","722157","MACOMB AIRPORT"
"38.983","-76.483","722158","ANNAPOLIS(USN)"
"26.167","-97.967","722159","WESLACO MID VALLEY"
"31.533","-84.183","722160","ALBANY MUNICIPAL"
"35.667","-95.95","722164","OKMULGEE"
"34.983","-89.783","722165","OLIVE BRANCH"
"30.783","-83.283","722166","VALDOSTA REGIONAL"
"38.25","-78.05","722167","ORANGE"
"44.783","-95.033","722168","OLIVIA"
"32.688","-83.654","722170","MACON MIDDLE GA REGIONAL AP"
"40.917","-88.633","722171","PONTIAC AIRPORT"
"39.7","-87.667","722172","PARIS AIRPORT"
"34.167","-101.717","722174","PLAINVIEW/HALE CO"
"32.633","-83.6","722175","WARNER ROBINS AFB"
"35.2","-83.867","722177","ANDREWS AIRPORT"
"35.017","-94.617","722178","POTEAU"
"45.15","-92.533","722179","NEW RICHMOND"
"33.37","-81.965","722180","AUGUSTA BUSH FIELD"
"33.467","-82.033","722181","AUGUSTA/DANIEL FLD"
"41.9","-89.083","722182","ROCHELLE AIRPORT"
"45.817","-92.367","722183","SIREN"
"34.267","-83.833","722185","GAINESVILLE/LEE GIL"
"45.7","-85.567","722186","BEAVER ISLAND AIR"
"35.35","-96.95","722187","SHAWNEE"
"35.217","-91.733","722188","SEARCY"
"27.183","-80.217","722189","STUART WITHAM"
"33.64","-84.427","722190","ATLANTA HARTSFIELD INTL AP"
"33.933","-78.067","722191","BRUNSWICK CNTY ARPT"
"40.3","-88.15","722194","RANTOUL/FRANK ELL"
"33.767","-84.517","722195","FULTON CO ARPT BROW"
"33.867","-84.3","722196","DEKALB PEACHTREE"
"33.367","-84.55","722197","ATLANTA (NEXRAD)"
"36.2","-81.65","722198","BOONE WATAUGA"
"35.933","-95","722199","TAHLEQUAH"
"29.733","-85.033","722200","APALACHICOLA MUNI"
"35.583","-79.1","722201","SANFORD"
"29.217","-99.75","722202","GARNER FLD"
"42.05","-90.1","722204","SAVANNA TRI TOWNSHI"
"28.65","-96.667","722209","PORT LAVACA CALHOUN"
"30.483","-86.533","722210","EGLIN AFB/VALPARAIS"
"41.967","-100.567","722211","THEDFORD THOMAS COU"
"29.967","-81.333","722212","ST AUGSUTINE ARPT"
"28.817","-81.8","722213","LEESBURG MUNI ARPT"
"35.85","-102.017","722214","DUMAS MOORE COUNTY"
"30.78","-86.523","722215","CRESTVIEW BOB SIKES AP"
"30.467","-87.2","722220","PENSACOLA REGIONAL AP"
"30.473","-87.188","722221","PENSACOLA REGIONAL AP"
"30.473","-87.188","722223","PENSACOLA REGIONAL AP"
"30.35","-87.317","722225","PENSACOLA FOREST SHERMAN NAS"
"30.724","-87.022","722226","WHITING FIELD NAAS"
"30.688","-88.246","722230","MOBILE REGIONAL AP"
"30.633","-88.067","722235","MOBILE DOWNTOWN"
"42.233","-96.983","722241","WAYNE MUNI AIRPORT"
"34.883","-79.75","722243","ROCKINGHAM HAMLET"
"30.2","-85.683","722245","PANAMA CITY BAY CO"
"30.65","-86.517","722246","DUKE FLD/EGLIN AUX"
"40.633","-74.667","722247","SOMERSET"
"39.533","-84.4","722249","HOOK FLD MUNI"
"32.333","-85","722250","FORT BENNING"
"32.517","-92.583","722251","RUSTON RGNL"
"44.733","-96.267","722252","MYERS FIELD"
"32.516","-84.942","722255","COLUMBUS METROPOLITAN ARPT"
"42.1","-70.667","722256","GEORGE HARLOW FLD"
"32.301","-86.394","722260","MONTGOMERY DANNELLY FIELD"
"27.267","-80.85","722261","OKEECHOBEE"
"32.383","-86.367","722265","MAXWELL AFB/MONTGOM"
"32.333","-86.983","722266","CRAIG AFB"
"31.867","-86.017","722267","TROY MUNICIPAL"
"31.317","-85.45","722268","DOTHAN MUNICIPAL"
"31.283","-85.717","722269","CAIRNS AAF/OZARK"
"33.917","-84.517","722270","DOBBINS AFB/MARIETT"
"31.317","-86.4","722275","ANDALUSIA/OPP ARPT"
"31.417","-87.033","722276","EVERGREEN"
"34.65","-86.95","722279","DECATUR"
"33.564","-86.754","722280","BIRMINGHAM MUNICIPAL AP"
"32.616","-85.433","722284","AUBURN-OPELIKA APT"
"33.967","-86.083","722285","GADSEN MUNI (AWOS)"
"33.217","-87.617","722286","TUSCALOOSA MUNI"
"33.588","-85.858","722287","ANNISTON METROPOLITAN AP"
"52.8","173.167","722290","DATSAV3 VIRT STATION (UNITED STATES)"
"40.95","-95.917","722291","PLATTSMOUTH MUNI"
"33.167","-86.767","722300","SHELBY CO ARPT"
"29.993","-90.251","722310","NEW ORLEANS INTL ARPT"
"30.033","-91.883","722314","NEW IBERIA/ACADIANA"
"30.05","-90.033","722315","NEW ORLEANS/LAKEFRO"
"29.833","-90.033","722316","NEW ORLEANS ALVIN CALLENDER F"
"30.537","-91.147","722317","BATON ROUGE RYAN ARPT"
"31.733","-93.1","722319","NATCHITOCHES"
"29.35","-89.408","722320","BOOTHVILLE WSCMO CIT"
"32.033","-102.1","722324","MIDLAND AIRPARK"
"45.467","-89.8","722332","TOMAHAWK"
"30.833","-93.333","722334","DE RIDDER"
"27.333","-98.733","722338","HEBBRONVILLE"
"32.333","-88.751","722340","MERIDIAN KEY FIELD"
"44.25","-95.6","722342","TRACY"
"42.35","-86.25","722343","SOUTH HAVEN"
"32.55","-88.567","722345","MERIDIAN NAAS"
"42.983","-84","722346","OWOSSO"
"31.267","-89.25","722347","HATTIESBURG MUNI"
"31.467","-89.333","722348","HATTIESBURG LAUREL"
"32.32","-90.078","722350","JACKSON INTERNATIONAL AP"
"29.25","-96.117","722351","WHARTON"
"32.333","-90.217","722354","HAWKINS FIELD"
"33.483","-90.983","722356","GREENVILLE MUNI"
"31.617","-91.3","722357","NATCHEZ/HARDY(AWOS)"
"31.178","-90.472","722358","MCCOMB PIKE COUNTY AP"
"33.496","-90.084","722359","GREENWOOD LEFLORE ARPT"
"29.05","-80.95","722361","NEW SMYRNA BEACH"
"33.167","-95.617","722362","SUPLHUR SPRINGS"
"29.95","-100.167","722363","ROCKSPRING AIRPORT"
"34.683","-90.333","722364","TUNICA"
"30.35","-89.817","722366","SLIDELL"
"52.8","173.167","722369","DATSAV3 VIRT STATION (UNITED STATES)"
"31.05","-93.2","722390","FORT POLK (ARMY)"
"30.125","-93.228","722400","LAKE CHARLES REGIONAL ARPT"
"30.217","-93.15","722404","CHENAULT AIRPARK"
"30.205","-91.988","722405","LAFAYETTE REGIONAL AP"
"29.567","-90.667","722406","HOUMA-TERREBONNE"
"29.783","-92.133","722408","INTRACOASTAL CITY"
"29.951","-94.021","722410","PORT ARTHUR JEFFERSON COUNTY"
"29.717","-98.05","722416","NEW BRAUNFELS"
"29.3","-94.8","722420","GALVESTON/SCHOLES"
"29.267","-94.867","722422","GALVESTON MUNICIPAL AP"
"29.267","-94.867","722423","GALVESTON/SCHOLES"
"29.517","-95.233","722427","HOUSTON/CLOVER FLD"
"30.067","-95.55","722429","HOUSTON/D.W. HOOKS"
"29.993","-95.364","722430","HOUSTON BUSH INTERCONTINENTAL"
"29.645","-95.279","722435","HOUSTON WILLIAM P HOBBY AP"
"29.6","-95.167","722436","HOUSTON/ELLINGTON"
"30.35","-95.417","722444","MONTGOMERY CO"
"30.588","-96.364","722445","COLLEGE STATION EASTERWOOD FL"
"31.234","-94.75","722446","LUFKIN ANGELINA CO"
"30.733","-95.583","722447","HUNTSVILLE"
"32.35","-95.4","722448","TYLER/POUNDS FLD"
"32.033","-96.4","722469","CORSICANA"
"32.35","-94.65","722470","LONGVIEW/GREGG CO."
"32.667","-97.1","722479","ARLINGTON"
"32.447","-93.824","722480","SHREVEPORT REGIONAL ARPT"
"32.533","-93.75","722484","SHREVEPORT DOWNTOWN"
"32.5","-93.667","722485","BARKSDALE AFB"
"32.511","-92.038","722486","MONROE REGIONAL AP"
"31.395","-92.296","722487","ALEXANDRIA ESLER REGIONAL AP"
"32.25","-91.033","722488","VICKSBURG/TALLULAH"
"32.717","-96.267","722489","TERRELL"
"31.583","-94.717","722499","NACOGDOCHES (AWOS)"
"25.906","-97.426","722500","BROWNSVILLE S PADRE ISL INTL"
"26.233","-97.65","722505","HARLINGEN INTL ARPT"
"26.175","-98.238","722506","MCALLEN MILLER INTL AP"
"27.773","-97.513","722510","CORPUS CHRISTI INTL ARPT"
"27.7","-97.283","722515","CORPUS CHRISTI NAS"
"27.5","-97.817","722516","KINGSVILLE"
"27.733","-98.033","722517","ALICE INTL AIRPORT"
"27.55","-99.467","722520","LAREDO INTL AIRPORT"
"29.333","-98.467","722523","SAN ANTONIO/STINSON"
"28.083","-97.05","722524","ROCKPORT/ARANSAS CO"
"27.617","-99.517","722525","LAREDO INTL AP"
"28.45","-99.217","722526","COTULLA MUNICIPAL"
"29.117","-95.467","722527","ANGLETON/LAKE JACKS"
"29.533","-98.464","722530","SAN ANTONIO INTL AP"
"29.359","-99.174","722533","HONDO MUNICIPAL AP"
"29.383","-98.583","722535","KELLY AFB"
"29.533","-98.283","722536","RANDOLPH AFB"
"29.983","-99.083","722537","KERRVILLE MUNICIPAL"
"29.883","-97.867","722539","SAN MARCOS MUNI"
"30.317","-97.767","722540","AUSTIN MUELLER MUNICIPAL AP"
"33.183","-96.583","722541","MCKINNEY MUNI ARPT"
"30.733","-98.233","722542","BURNET MUNI."
"29.617","-95.65","722543","HOUSTON/SUGAR LAND"
"30.317","-97.767","722544","CAMP MABRY"
"30.2","-97.683","722545","BERGSTROM AFB/AUSTIN"
"30.683","-97.683","722547","GEORGETOWN (AWOS)"
"28.863","-96.93","722550","VICTORIA REGIONAL AP"
"33.65","-97.2","722552","GAINESVILLE"
"30.217","-96.367","722553","BRENHAM"
"29.9","-96.95","722554","LAGRANGE"
"28.728","-96.251","722555","PALACIOS MUNICIPAL AP"
"28.367","-97.667","722556","BEEVILLE CHASE NAAS"
"31.611","-97.229","722560","WACO REGIONAL AP"
"31.15","-97.717","722570","FT HOOD AAF/KILLEEN"
"31.083","-97.683","722575","KILLEEN MUNI (AWOS)"
"31.067","-97.833","722576","FORT HOOD/GRAY AAF"
"31.15","-97.4","722577","DRAUGHON MILLER CEN"
"32.847","-96.851","722580","DALLAS LOVE FIELD"
"32.847","-96.851","722581","DALLAS LOVE FIELD"
"32.847","-96.851","722583","DALLAS LOVE FIELD"
"32.733","-96.967","722585","DALLAS HENSLEY FIELD NAS"
"29.267","-100.283","722586","DEL RIO(NEXRAD)"
"33.633","-95.45","722587","COX FLD"
"33.067","-96.067","722588","GREENVILLE/MAJORS"
"33.2","-97.183","722589","DENTON (ASOS)"
"32.896","-97.041","722590","DALLAS-FORT WORTH INTL AP"
"32.567","-97.3","722593","DFW NEXRAD"
"32.983","-97.317","722594","FORT WORTH ALLIANCE"
"32.769","-97.441","722595","FORT WORTH NAS"
"32.819","-97.361","722596","FORT WORTH MEACHAM"
"32.782","-98.061","722597","MINERAL WELLS MUNICIPAL AP"
"32.967","-96.833","722598","DALLAS/ADDISON ARPT"
"32.683","-96.867","722599","DALLAS/REDBIRD ARPT"
"32.217","-98.183","722600","STEPHENVILLE CLARK FIELD"
"29.367","-100.922","722610","DEL RIO INTERNATIONAL AP"
"29.367","-100.783","722615","LAUGHLIN AFB"
"30.917","-102.917","722618","FORT STOCKTON PECOS"
"31.831","-104.809","722620","PINE SPRINGS GUADALUPE MOUNTA"
"31.351","-100.494","722630","SAN ANGELO MATHIS FIELD"
"36.023","-102.547","722636","DALHART MUNICIPAL AP"
"35.9","-100.4","722637","CANADIAN/HEMPHILL"
"30.367","-104.017","722640","MARFA MUNI (AMOS)"
"31.917","-102.383","722648","ODESSA-SCHLEMEYER F"
"31.932","-102.208","722650","MIDLAND INTERNATIONAL AP"
"32.217","-101.517","722655","WEBB AFB"
"31.78","-103.201","722656","WINK WINKLER COUNTY AP"
"32.233","-101.5","722657","BIG SPRING"
"32.411","-99.682","722660","ABILENE REGIONAL AP"
"32.421","-99.855","722665","ABILENE DYESS AFB"
"33.668","-101.821","722670","LUBBOCK INTERNATIONAL AP"
"33.717","-96.667","722673","SHERMAN-DENISON"
"33.6","-102.05","722675","REESE AFB"
"32.85","-104.467","722676","ARTESIA"
"35","-105.667","722677","CLINES CORNER"
"36.75","-104.65","722678","RATON"
"33.308","-104.541","722680","ROSWELL INDUSTRIAL AIR PARK"
"29.117","-91.867","722682","SOUTH MARSH 268A"
"33.467","-105.533","722683","SIERRA BLANCA RGNL"
"34.383","-103.317","722686","CANNON AFB/CLOVIS"
"32.338","-104.263","722687","CARLSBAD CAVERN CITY AIR TERM"
"32.683","-103.217","722688","HOBBS/LEA CO."
"34.433","-103.083","722689","CLOVIS MUNI  (AWOS)"
"32.383","-106.483","722690","WHITE SANDS"
"32.283","-106.917","722695","LAS CRUCES INTL"
"32.85","-106.1","722696","HOLLOMAN AFB"
"31.811","-106.376","722700","EL PASO INTERNATIONAL AP"
"33.233","-107.267","722710","TRUTH OR CONSEQUENC"
"32.25","-107.717","722725","DEMING MUNI"
"31.417","-110.85","722726","NOGALES (AMOS)"
"31.417","-110.85","722728","NOGALES INTL"
"31.6","-110.35","722730","FORT HUACHUCA/LIBBY"
"31.469","-109.604","722735","DOUGLAS BISBEE-DOUGLAS INTL A"
"32.131","-110.955","722740","TUCSON INTERNATIONAL AP"
"32.167","-110.883","722745","DAVIS-MONTHAN AFB"
"32.817","-109.683","722747","SAFFORD (AMOS)"
"32.95","-111.767","722748","CASA GRANDA (AWOS)"
"33.267","-111.817","722749","CHANDLER"
"35.65","-109.067","722764","WINDOW ROCK"
"33.443","-111.99","722780","PHOENIX SKY HARBOR INTL AP"
"33.467","-111.733","722783","MESA/FALCON FIELD"
"33.683","-112.083","722784","DEER VALLEY/PHOENIX"
"33.533","-112.383","722785","LUKE AFB/PHOENIX"
"33.317","-111.65","722786","WILLIAMS AFB/CHANDL"
"33.417","-112.383","722788","GOODYEAR MUNICIPAL"
"33.617","-111.917","722789","SCOTTSDALE MUNI"
"32.65","-114.6","722800","YUMA INTL AIRPORT"
"32.65","-114.6","722801","YUMA MCAS YUMA INTL"
"32.65","-114.617","722805","YUMA MCAS"
"32.45","-112.867","722806","AJO MUNICIPAL"
"31.4","-93.283","722820","PEASON RIDGE FT POL"
"31","-92.967","722821","FULLERTON LANDING"
"31.1","-93","722822","SELF LANDING STRIP"
"33.883","-117.267","722860","MARCH AFB/RIVERSIDE"
"34.067","-117.65","722865","ONTARIO"
"34.1","-117.233","722866","NORTON AFB/SAN BERN"
"33.933","-116.967","722867","BEAUMONT"
"33.833","-116.5","722868","PALM SPRINGS INTL"
"33.95","-117.433","722869","RIVERSIDE MUNI"
"34.028","-118.296","722874","LOS ANGELES DOWNTOWN USC CAMP"
"34.2","-118.35","722880","BURBANK/GLENDALE"
"34.017","-118.45","722885","SANTA MONICA MUNI"
"34.217","-118.483","722886","VAN NUYS AIRPORT"
"35.233","-120.633","722897","SAN LUIS CO RGNL"
"33.967","-117.633","722899","CHINO AIRPORT"
"32.735","-117.169","722900","SAN DIEGO LINDBERGH FIELD"
"32.817","-117.133","722901","SAN DIEGO/MONTGOMER"
"32.817","-117.133","722903","SAN DIEGO/MONTGOMER"
"32.567","-116.983","722904","SAN DIEGO/BROWN FLD"
"32.7","-117.2","722906","SAN DIEGO NORTH ISLAND NAS"
"32.833","-116.967","722907","SAN DIEGO/GILLESPIE"
"33.667","-117.733","722908","EL TORO(USMC)"
"32.567","-117.117","722909","IMPERIAL BEACH REAM FIELD NAS"
"33.25","-119.467","722910","SAN NICHOLAS ISLAND"
"33.7","-117.833","722915","TUSTIN MCAF"
"33.4","-118.417","722920","AVALON/CATALINA"
"33.017","-118.583","722925","SAN CLEMENTE NALF"
"33.3","-117.35","722926","CAMP PENDLETON MCAS"
"33.133","-117.283","722927","CARLSBAD/PALOMAR"
"32.867","-117.15","722930","SAN DIEGO MIRAMAR NAS"
"32.867","-117.15","722931","MIRAMAR MCAS"
"33.217","-117.35","722934","OCEANSIDE MUNICIPAL"
"33.938","-118.406","722950","LOS ANGELES INTL ARPT"
"33.8","-118.333","722955","TORRANCE MUNICIPAL"
"33.917","-118.333","722956","JACK NORTHROP FLD H"
"33.828","-118.163","722970","LONG BEACH DAUGHERTY FLD"
"39.167","-89.667","722972","LITCHFIELD"
"33.767","-118.167","722974","LONG BEACH"
"33.783","-118.05","722975","LOS ALAMITOS AAF"
"33.867","-117.983","722976","FULLERTON MUNICIPAL"
"33.683","-117.867","722977","SANTA ANA/JON-WAYNE"
"33.65","-118","722978","HUNTINGTON BEACH"
"34.268","-77.906","723011","WILMINGTON NEW HANOVER COUNTY"
"34.268","-77.906","723013","WILMINGTON INTERNATIONAL ARPT"
"34.267","-77.9","723020","WILMINGTON"
"35.167","-79.017","723030","POPE AFB"
"34.983","-78.883","723035","FAYETTEVILLE RGNL G"
"34.717","-76.65","723037","BEAUFORT/SMITH FLD"
"35.267","-75.55","723040","CAPE HATTERAS"
"35.917","-75.683","723046","DARE CO RGNL"
"35.75","-80.95","723055","STATESVILLE MUNI AI"
"35.871","-78.786","723060","RALEIGH DURHAM INTERNATIONAL"
"35.633","-77.4","723065","PITT GREENVILLE ARP"
"35.333","-77.967","723066","SEYMOUR-JOHNSON AFB"
"35.333","-77.617","723067","KINSTON/STALLINGS"
"35.85","-77.883","723068","ROCKY MOUNT WILSON"
"34.833","-77.617","723069","JACKSONVILLE (AWOS)"
"36.033","-76.567","723074","EDENTON"
"36.817","-76.033","723075","OCEANA NAS"
"36.3","-77.167","723079","AHOSKIE"
"36.904","-76.192","723080","NORFOLK INTERNATIONAL AP"
"37.7","-77.433","723084","ASHLAND"
"36.933","-76.283","723085","NORFOLK NAS"
"37.133","-76.5","723086","NEWPORT NEWS"
"37.133","-76.617","723087","FORT EUSTIS/FELKER"
"34.9","-76.883","723090","CHERRY POINT MCAS"
"35.068","-77.047","723095","NEW BERN CRAVEN CO REGL AP"
"34.7","-77.433","723096","NEW RIVER MCAF"
"38.383","-77.867","723098","CULPEPER"
"33.942","-81.118","723100","COLUMBIA METRO ARPT"
"33.967","-81","723104","COLUMBIA OWENS APT"
"33.917","-80.8","723105","MCENTIRE ANG BASE"
"34.188","-79.731","723106","FLORENCE REGIONAL AP"
"34.6","-79.067","723108","LUMBERTON"
"34.783","-79.367","723109","MAXTON"
"33.948","-83.327","723110","ATHENS BEN EPPS AP"
"38.017","-77.967","723114","LOUISA"
"33.467","-80.85","723115","ORANGEBURG"
"34.983","-81.05","723117","ROCK HILL/YORK COUN"
"34.667","-82.867","723118","CLEMSON-OCONEE CO A"
"34.85","-82.35","723119","GREENVILLE DOWNTOWN"
"34.899","-82.219","723120","GREER GREENV'L-SPARTANBRG AP"
"34.75","-82.367","723122","GREENVILLE"
"46.15","-89.217","723123","LAND O LAKES"
"34.233","-82.15","723124","GREENWOOD AIRPORT"
"34.495","-82.709","723125","ANDERSON COUNTY AP"
"34.917","-81.95","723126","SPARTANBURG"
"35.232","-75.623","723139","HATTERAS BILLY MITCHELL AP"
"35.214","-80.944","723140","CHARLOTTE DOUGLAS INTL ARPT"
"35.233","-79.4","723143","SOUTHERN PINES AWOS"
"35.433","-81.933","723144","RUTHERFORDTON"
"35.741","-81.39","723145","HICKORY REGIONAL AP"
"36.433","-81.417","723146","JEFFERSON"
"35.183","-81.15","723147","GASTONIA MUNI ARPT"
"35.817","-81.6","723148","MORGANTON/LENIOR AR"
"35.432","-82.538","723150","ASHEVILLE REGIONAL ARPT"
"35.65","-80.517","723156","ROWAN COUNTY ARPT"
"36.098","-79.944","723170","GREENSBORO PIEDMONT TRIAD INT"
"34.983","-117.867","723171","EDWARDS N BASE"
"36.05","-79.467","723174","BURLINGTON RGNL ARP"
"36.45","-80.55","723177","MOUNT AIRY CO ARPT"
"36.48","-82.399","723181","BRISTOL TRI CITY AIRPORT"
"36.48","-82.399","723183","BRISTOL TRI CITY AIRPORT"
"36.134","-80.222","723190","WINSTON-SALEM REYNOLDS AP"
"36.133","-80.217","723193","WINSTON-SALEM/SMITH"
"35.017","-80.617","723194","MONROE AIRPORT"
"34.35","-85.167","723200","ROME/RUSSELL(RAMOS)"
"34.644","-86.786","723230","HUNTSVILLE INTL/JONES FIELD"
"34.745","-87.61","723235","MUSCLE SHOALS REGIONAL AP"
"35.033","-85.2","723240","CHATTANOOGA LOVELL FIELD AP"
"36.017","-84.233","723246","OAK RIDGE"
"35.818","-83.986","723260","KNOXVILLE MCGHEE TYSON AP"
"35.951","-85.085","723265","CROSSVILLE MEMORIAL AP"
"36.119","-86.689","723270","NASHVILLE INTERNATIONAL AP"
"36","-86.517","723273","SMYRNA"
"35.35","-89.867","723284","MILLINGTON MUNI ARP"
"37.087","-84.077","723290","LONDON-CORBIN AP"
"37.087","-84.077","723291","LONDON-CORBIN AP"
"36.767","-90.467","723300","POPLAR BLUFF(AMOS)"
"34.261","-88.771","723301","TUPELO C D LEMONS ARPT"
"33.65","-88.45","723306","COLUMBUS AFB"
"33.45","-88.583","723307","GOLDEN TRI(AWOS)"
"34.261","-88.771","723320","TUPELO C D LEMONS ARPT"
"35.061","-89.985","723340","MEMPHIS INTERNATIONAL AP"
"35.357","-89.87","723345","MEMPHIS NAS"
"35.593","-88.917","723346","JACKSON MCKELLAR-SIPES REGL A"
"36","-89.4","723347","DYERSBURG(AWOS)"
"34.833","-92.25","723400","LITTLE ROCK/ADAMS F"
"34.747","-92.233","723401","LITTLE ROCK ADAMS FIELD"
"34.747","-92.233","723403","LITTLE ROCK ADAMS FIELD"
"34.917","-92.15","723405","LITTLE ROCK AFB"
"36.133","-90.917","723406","WALNUT RIDGE (AWOS)"
